timestamps,humidity,temperature,lightness,count
1600223260.0,69.2,32.9,1227.5,546
1600223560.0,68.5,32.9,1503.33,547
1600223860.0,69.7,32.9,1515.83,548
1600224160.0,68.8,32.9,1483.33,549
1600224460.0,70.6,32.7,602.5,550
1600224760.0,71.1,32.5,1561.67,551
1600225060.0,72.3,32.7,686.67,552
1600225360.0,70.5,32.5,240.83,553
1600225660.0,71.3,32.0,270.0,554
1600225960.0,72.1,31.8,535.0,555
1600226260.0,68.2,31.9,591.67,556
1600226560.0,69.6,32.3,475.83,557
1600226860.0,68.8,32.3,512.5,558
1600227160.0,70.3,32.6,572.5,559
1600227460.0,65.9,32.8,533.33,560
1600227760.0,68.5,33.2,564.17,561
1600228060.0,71.0,32.9,594.17,562
1600228360.0,74.6,32.3,431.67,563
1600228660.0,78.2,31.7,554.17,564
1600228960.0,77.4,31.5,430.0,565
1600229260.0,81.1,31.2,206.67,566
1600229560.0,83.2,30.7,548.33,567
1600229860.0,82.8,30.6,544.17,568
1600230160.0,82.7,30.7,534.17,569
1600230460.0,82.8,30.8,390.83,570
1600230760.0,80.8,31.1,281.67,571
1600231060.0,79.8,31.3,550.0,572
1600231360.0,79.2,32.0,533.33,573
1600231660.0,71.2,32.6,558.33,574
1600231960.0,73.9,33.1,282.5,575
1600232260.0,69.4,33.2,515.83,576
1600232560.0,71.1,33.4,509.17,577
1600232860.0,69.2,33.5,282.5,578
1600233160.0,70.5,33.6,395.0,579
1600233460.0,69.6,33.5,285.83,580
1600233761.0,70.4,33.7,480.0,581
1600234061.0,69.2,33.7,480.0,582
1600234361.0,69.1,33.9,454.17,583
1600234661.0,72.7,33.8,262.5,584
1600234961.0,70.1,33.8,228.33,585
1600235261.0,71.7,33.5,290.0,586
1600235561.0,69.9,33.4,231.67,587
1600235861.0,71.6,33.2,409.17,588
1600236161.0,72.0,33.1,238.33,589
1600236461.0,72.6,32.9,313.33,590
1600236761.0,72.7,32.9,420.0,591
1600237061.0,72.7,32.9,426.67,592
1600237361.0,72.3,33.1,265.0,593
1600237661.0,71.6,32.9,279.17,594
1600237961.0,72.6,32.9,332.5,595
1600238261.0,73.4,32.7,385.0,596
1600238561.0,72.7,32.8,355.83,597
1600238861.0,71.8,32.6,341.67,598
1600239161.0,72.9,32.8,300.0,599
1600239461.0,71.1,32.6,259.17,600
1600239761.0,73.0,32.6,282.5,601
1600240061.0,72.1,32.3,296.67,602
1600240361.0,72.7,32.4,275.83,603
1600240661.0,72.5,32.2,266.67,604
1600240961.0,72.9,32.3,262.5,605
1600241261.0,70.5,32.1,255.0,606
1600241561.0,71.2,32.2,247.5,607
1600241861.0,70.4,32.1,235.0,608
1600242161.0,71.6,32.2,238.33,609
1600242461.0,70.5,31.9,220.0,610
1600242761.0,70.0,31.9,218.33,611
1600243061.0,69.4,31.7,205.83,612
1600243361.0,68.9,31.8,604.17,613
1600243661.0,68.1,32.3,1582.5,614
1600243961.0,65.9,33.0,1517.5,615
1600244261.0,64.1,33.5,1437.5,616
1600244561.0,64.2,33.7,1471.67,617
1600244861.0,63.4,34.0,1450.83,618
1600245161.0,61.3,34.0,310.0,619
1600245461.0,62.1,33.7,153.33,620
1600245761.0,64.1,33.4,150.0,621
1600246061.0,65.4,33.1,150.83,622
1600246361.0,69.8,32.9,139.17,623
1600246661.0,72.2,32.6,115.83,624
1600246961.0,73.0,32.3,96.67,625
1600247261.0,72.9,32.0,87.5,626
1600247561.0,75.4,31.7,76.67,627
1600247861.0,76.1,31.6,67.5,628
1600248161.0,73.7,31.6,58.33,629
1600248461.0,74.0,31.7,41.67,630
1600248761.0,75.2,31.7,30.83,631
1600249061.0,74.5,31.6,25.0,632
1600249361.0,72.5,31.6,18.33,633
1600249661.0,73.1,31.5,13.33,634
1600249961.0,73.1,31.4,7.5,635
1600250261.0,73.6,31.2,4.17,636
1600250561.0,76.1,31.2,1.67,637
1600250861.0,75.7,31.0,0.0,638
1600251161.0,77.6,30.9,0.0,639
1600251461.0,77.6,30.9,0.0,640
1600251761.0,77.2,30.9,0.0,641
1600252061.0,78.4,30.8,0.0,642
1600252361.0,79.0,30.8,0.0,643
1600252661.0,79.2,30.8,0.0,644
1600252961.0,78.8,30.8,0.0,645
1600253261.0,79.1,30.7,0.0,646
1600253561.0,79.5,30.7,0.0,647
1600253861.0,79.2,30.7,0.0,648
1600254161.0,79.0,30.7,0.0,649
1600254461.0,79.3,30.7,0.0,650
1600254761.0,79.1,30.6,0.0,651
1600255061.0,79.9,30.6,0.0,652
1600255361.0,80.1,30.6,0.0,653
1600255661.0,79.5,30.5,0.0,654
1600255961.0,79.6,30.5,0.0,655
1600256261.0,80.3,30.5,0.0,656
1600256561.0,81.0,30.4,0.0,657
1600256861.0,80.7,30.4,0.0,658
1600257161.0,80.6,30.4,0.0,659
1600257461.0,80.7,30.3,0.0,660
1600257761.0,80.4,30.3,0.0,661
