timestamps,humidity,temperature,12HrsHighTemp,12HrsHighHumid
1600153967.0,75.0,31.7,1,1
1600154267.0,78.0,31.7,1,1
1600154567.0,75.6,31.6,1,1
1600154867.0,76.3,31.5,1,1
1600155167.0,77.0,31.5,1,1
1600155467.0,77.1,31.3,1,1
1600155767.0,77.9,31.3,1,1
1600156067.0,75.9,31.2,1,1
1600156368.0,76.9,31.2,1,1
1600156668.0,76.4,30.9,1,1
1600156968.0,75.7,31.0,1,1
1600157268.0,74.5,31.2,1,1
1600157568.0,73.9,31.5,1,1
1600157868.0,74.2,31.6,1,1
1600158168.0,74.2,31.7,1,1
1600158468.0,74.1,31.7,1,1
1600158768.0,74.0,31.6,1,1
1600159068.0,74.3,31.6,1,1
1600159368.0,73.9,31.5,1,1
1600159668.0,74.7,31.4,1,1
1600159968.0,75.1,31.3,1,1
1600160268.0,74.1,31.2,1,1
1600160568.0,74.0,31.1,1,1
1600160868.0,74.9,31.0,1,1
1600161168.0,75.0,30.9,1,1
1600161468.0,75.5,30.8,1,1
1600161768.0,75.1,30.7,1,1
1600162068.0,75.6,30.6,1,1
1600162368.0,75.8,30.4,1,1
1600162668.0,76.1,30.3,1,1
1600162968.0,76.0,30.2,1,1
1600163268.0,77.0,30.1,1,1
1600163568.0,77.3,29.9,1,1
1600163868.0,77.9,29.8,1,1
1600164168.0,80.6,29.7,1,1
1600164468.0,81.6,29.6,1,1
1600164768.0,83.7,29.6,1,1
1600165068.0,84.1,29.7,1,1
1600165368.0,85.0,29.7,1,1
1600165668.0,84.9,29.7,1,1
1600165968.0,85.3,29.8,1,1
1600166268.0,85.6,29.8,1,1
1600166568.0,84.8,29.8,1,1
1600166868.0,85.6,29.9,1,1
1600167168.0,85.8,29.8,1,1
1600167468.0,84.5,29.9,1,1
1600167768.0,86.3,29.9,1,1
1600168068.0,86.5,29.9,1,1
1600168368.0,85.8,29.9,1,1
1600168668.0,85.6,29.9,1,1
1600168968.0,86.4,29.9,1,1
1600169268.0,86.3,29.9,1,1
1600169568.0,86.2,29.9,1,1
1600169868.0,86.9,29.9,1,1
1600170168.0,87.0,29.9,1,1
1600170468.0,86.4,29.9,1,1
1600170768.0,87.0,29.9,1,1
1600171068.0,87.5,29.9,1,1
1600171368.0,87.3,29.9,1,1
1600171668.0,87.2,29.8,1,1
1600171968.0,87.7,29.8,1,1
1600172268.0,86.9,29.8,1,1
1600172568.0,87.4,29.8,1,1
1600172868.0,87.4,29.8,1,1
1600173168.0,87.5,29.8,1,1
1600173468.0,87.3,29.8,1,1
1600173768.0,87.2,29.8,1,1
1600174068.0,88.1,29.8,1,1
1600174368.0,88.0,29.8,1,1
1600174668.0,87.8,29.8,1,1
1600174968.0,87.3,29.8,1,1
1600175268.0,87.7,29.8,1,1
1600175568.0,87.2,29.8,1,1
1600175868.0,87.7,29.8,1,1
1600176168.0,87.0,29.8,1,1
1600176468.0,88.0,29.8,1,1
1600176768.0,88.2,29.7,1,1
1600177068.0,87.7,29.7,1,1
1600177368.0,88.0,29.7,1,1
1600177668.0,87.6,29.7,1,1
1600177968.0,87.6,29.7,1,1
1600178268.0,88.1,29.7,1,1
1600178568.0,87.3,29.7,1,1
1600178868.0,87.8,29.6,1,1
1600179168.0,88.1,29.6,1,1
1600179468.0,88.0,29.6,1,1
1600179768.0,87.4,29.6,1,1
1600180068.0,87.55000000000001,29.55,1,1
1600180368.0,87.7,29.5,1,1
1600180668.0,88.7,29.5,1,1
1600180968.0,88.7,29.5,1,1
1600181268.0,87.9,29.5,1,1
1600181568.0,87.3,29.5,1,1
1600181868.0,88.5,29.5,1,1
1600182168.0,87.5,29.5,1,1
1600182468.0,88.3,29.5,1,1
1600182768.0,88.0,29.5,1,1
1600183068.0,88.3,29.4,1,1
1600183368.0,88.1,29.4,1,1
1600183668.0,88.4,29.4,1,1
1600183968.0,87.1,29.4,1,1
1600184268.0,88.0,29.4,1,1
1600184568.0,88.1,29.4,1,1
1600184868.0,88.4,29.4,1,1
1600185168.0,88.2,29.4,1,1
1600185469.0,87.4,29.4,1,1
1600185769.0,87.2,29.4,1,1
1600186069.0,88.1,29.4,1,1
1600186369.0,88.1,29.4,1,1
1600186669.0,87.2,29.3,1,1
1600186969.0,86.8,29.3,1,1
1600187269.0,88.2,29.4,1,1
1600187569.0,87.8,29.4,1,1
1600187869.0,87.8,29.4,1,1
1600188169.0,88.3,29.3,1,1
1600188469.0,87.7,29.3,1,1
1600188769.0,87.5,29.4,1,1
1600189069.0,87.5,29.3,1,1
1600189369.0,88.0,29.3,1,1
1600189669.0,87.5,29.4,1,1
1600189969.0,88.3,29.3,1,1
1600190269.0,87.6,29.3,1,1
1600190569.0,88.0,29.3,1,1
1600190869.0,88.3,29.4,1,1
1600191169.0,87.3,29.3,1,1
1600191469.0,87.7,29.3,1,1
1600191769.0,87.4,29.3,1,1
1600192069.0,87.9,29.3,1,1
1600192369.0,87.3,29.3,1,1
1600192669.0,87.9,29.3,1,1
1600192969.0,88.3,29.3,1,1
1600193269.0,88.4,29.3,1,1
1600193569.0,87.4,29.3,1,1
1600193869.0,87.4,29.3,1,1
1600194169.0,88.4,29.3,1,1
1600194469.0,88.20833333333334,29.283333333333335,1,1
1600194769.0,88.01666666666667,29.266666666666666,1,1
1600195069.0,87.825,29.25,1,1
1600195369.0,87.63333333333334,29.233333333333334,1,1
1600195669.0,87.44166666666666,29.21666666666667,1,1
1600195969.0,87.25,29.200000000000003,1,1
1600196269.0,87.05833333333334,29.183333333333334,1,1
1600196569.0,86.86666666666666,29.166666666666668,1,1
1600196869.0,86.675,29.150000000000002,1,1
1600197169.0,86.48333333333333,29.133333333333333,1,1
1600197469.0,86.29166666666666,29.116666666666667,1,1
1600197769.0,86.1,29.1,1,1
1600198069.0,86.9,29.1,1,1
1600198369.0,87.3,29.1,1,1
1600198669.0,86.8,29.0,1,1
1600198969.0,87.3,29.1,1,1
1600199269.0,85.9,29.0,1,1
1600199569.0,86.6,29.0,1,1
1600199869.0,86.8,29.0,1,1
1600200169.0,86.9,29.0,1,1
1600200469.0,86.9,29.0,1,1
1600200769.0,87.3,28.9,1,1
1600201069.0,87.2,28.9,1,1
1600201369.0,86.9,28.9,1,1
1600201669.0,87.1,28.9,1,1
1600201969.0,87.3,28.9,1,1
1600202269.0,86.1,28.8,1,1
1600202569.0,85.9,28.8,1,1
1600202869.0,87.1,28.8,1,1
1600203169.0,87.3,28.9,1,1
1600203469.0,86.6,28.8,1,1
1600203769.0,87.2,28.8,1,1
1600204069.0,87.1,28.8,1,1
1600204369.0,85.5,28.8,1,1
1600204669.0,86.2,28.8,1,1
1600204969.0,86.7,28.8,1,1
1600205269.0,85.8,28.7,1,1
1600205569.0,85.9,28.7,1,1
1600205869.0,86.4,28.7,1,1
1600206169.0,87.2,28.7,1,1
1600206469.0,86.7,28.7,1,1
1600206769.0,86.8,28.7,1,1
1600207069.0,86.9,28.7,1,1
1600207369.0,86.3,28.7,1,1
1600207669.0,86.8,28.7,0,1
1600207969.0,86.6,28.7,0,1
1600208269.0,85.6,28.7,0,1
1600208569.0,84.8,28.7,0,1
1600208869.0,85.6,28.8,0,1
1600209169.0,86.0,28.9,0,1
1600209469.0,85.1,28.9,0,1
1600209769.0,85.0,29.0,0,1
1600210069.0,84.0,29.1,0,1
1600210369.0,84.2,29.2,0,1
1600210669.0,84.0,29.4,0,1
1600210969.0,83.4,29.5,0,1
1600211269.0,82.8,29.6,0,1
1600211569.0,82.4,29.8,0,1
1600211869.0,81.5,30.0,0,1
1600212169.0,81.9,30.2,0,1
1600212469.0,80.6,30.4,0,1
1600212769.0,78.8,30.7,0,1
1600213069.0,79.5,31.0,0,1
1600213369.0,79.1,31.1,0,1
1600213669.0,79.2,31.3,0,1
1600213969.0,79.2,31.4,0,1
1600214269.0,77.7,31.6,0,1
1600214569.0,73.0,31.7,0,1
1600214869.0,70.1,31.5,0,1
1600215170.0,71.7,31.3,0,1
1600215470.0,72.7,31.1,0,1
1600215770.0,72.8,31.0,0,1
1600216070.0,73.0,31.0,0,1
1600216370.0,72.3,31.0,0,1
1600216670.0,71.8,31.1,0,1
1600216970.0,71.9,31.2,0,1
1600217270.0,71.4,31.3,0,1
1600217570.0,71.4,31.5,0,1
1600217870.0,70.9,31.6,0,1
1600218170.0,72.7,31.8,0,1
1600218470.0,71.4,31.7,0,1
1600218770.0,71.4,31.6,0,1
1600219070.0,72.3,31.5,0,1
1600219370.0,72.7,31.3,0,1
1600219670.0,73.8,31.0,0,1
1600219970.0,74.4,31.2,0,1
1600220270.0,74.2,31.3,0,1
1600220570.0,72.8,31.2,0,1
1600220870.0,73.8,31.3,0,1
1600221170.0,71.1,31.5,0,1
1600221470.0,74.2,31.6,0,1
1600221770.0,70.8,31.7,0,1
1600222070.0,71.1,31.6,0,1
1600222370.0,69.8,31.6,0,1
1600222670.0,71.5,31.8,0,1
1600222970.0,74.2,31.8,0,1
1600223270.0,72.9,31.3,0,1
1600223570.0,73.3,31.1,0,1
1600223870.0,74.2,31.1,0,1
1600224170.0,74.1,31.2,0,1
1600224470.0,75.2,30.8,0,1
1600224770.0,75.5,30.8,0,1
1600225070.0,76.3,31.2,0,1
1600225370.0,73.3,31.1,0,1
1600225670.0,72.9,31.0,0,1
1600225970.0,72.6,31.0,0,1
1600226270.0,67.6,31.4,0,1
1600226570.0,69.4,31.8,0,1
1600226870.0,68.7,32.0,0,1
1600227170.0,69.8,32.3,0,1
1600227470.0,65.7,32.6,0,1
1600227770.0,67.6,32.8,0,1
1600228070.0,74.5,31.9,0,1
1600228370.0,80.7,30.5,0,1
1600228670.0,84.2,29.8,0,1
1600228970.0,83.2,29.7,0,1
1600229270.0,86.9,29.4,0,1
1600229570.0,90.0,29.1,0,1
1600229870.0,88.2,29.1,0,1
1600230170.0,88.1,29.1,0,1
1600230470.0,87.9,29.3,0,1
1600230770.0,84.8,29.7,0,1
1600231070.0,83.4,30.1,0,1
1600231370.0,81.5,30.9,0,1
1600231670.0,72.7,31.7,0,1
1600231970.0,75.2,32.3,0,1
1600232270.0,69.8,32.6,0,1
1600232570.0,70.3,32.8,0,1
1600232870.0,68.7,33.0,0,1
1600233170.0,69.6,33.1,0,1
1600233470.0,68.2,33.2,0,1
1600233770.0,70.7,33.3,0,1
1600234071.0,68.6,33.3,0,1
1600234371.0,68.5,33.5,0,1
1600234671.0,71.1,33.5,0,1
1600234971.0,69.4,33.5,0,1
1600235271.0,71.0,33.2,0,1
1600235571.0,70.5,33.2,0,1
1600235871.0,70.7,32.9,0,1
1600236171.0,71.3,33.0,0,1
1600236471.0,70.6,32.9,0,1
1600236771.0,71.6,32.9,0,1
1600237071.0,71.4,32.7,0,1
1600237371.0,71.9,32.9,0,1
1600237671.0,70.7,32.7,0,1
1600237971.0,71.9,32.7,0,1
1600238271.0,72.2,32.6,0,1
1600238571.0,70.5,32.7,0,1
1600238871.0,70.3,32.5,0,1
1600239171.0,72.0,32.6,0,1
1600239471.0,69.3,32.6,0,1
1600239771.0,70.8,32.5,0,1
1600240071.0,70.8,32.3,0,1
1600240371.0,70.0,32.4,0,1
1600240671.0,70.8,32.2,0,0
1600240971.0,71.2,32.4,0,0
1600241271.0,68.2,32.2,0,0
1600241571.0,68.3,32.3,0,0
1600241871.0,67.7,32.3,0,0
1600242171.0,68.8,32.4,0,0
1600242471.0,68.5,32.1,0,0
1600242771.0,68.2,32.1,0,0
1600243071.0,67.5,31.8,0,0
1600243371.0,66.5,32.0,0,0
1600243671.0,66.5,32.4,0,0
1600243971.0,65.3,32.7,0,0
1600244271.0,64.0,32.9,0,0
1600244571.0,64.9,33.0,0,0
1600244871.0,64.6,33.0,1,0
1600245171.0,63.0,33.0,1,0
1600245471.0,64.3,32.8,1,0
1600245771.0,65.4,32.6,1,0
1600246071.0,66.9,32.5,1,0
1600246371.0,70.5,32.4,1,0
1600246671.0,71.9,32.5,1,0
1600246971.0,71.2,32.5,1,0
1600247271.0,70.8,32.4,1,0
1600247571.0,72.7,32.2,1,0
1600247871.0,72.7,32.1,1,0
1600248171.0,70.3,32.0,1,0
1600248471.0,71.1,32.0,1,0
1600248771.0,71.4,31.9,1,0
1600249071.0,71.6,31.8,1,0
1600249371.0,70.3,31.7,1,0
1600249671.0,71.0,31.6,1,0
1600249971.0,71.0,31.5,1,0
1600250271.0,71.6,31.4,1,0
1600250571.0,73.1,31.2,1,0
1600250871.0,73.6,31.2,1,0
1600251171.0,75.0,31.2,1,0
1600251471.0,75.0,31.2,1,0
1600251771.0,74.6,31.2,1,0
1600252071.0,74.6,31.2,1,0
1600252371.0,74.2,31.2,1,0
1600252671.0,74.8,31.2,1,0
1600252971.0,75.3,31.2,1,0
1600253271.0,74.6,31.2,1,0
1600253571.0,75.8,31.1,1,0
1600253871.0,75.3,31.1,1,0
1600254171.0,75.0,31.1,1,0
1600254471.0,75.1,31.1,1,0
1600254771.0,74.8,31.1,1,0
1600255071.0,75.5,31.1,1,0
1600255371.0,75.7,31.0,1,0
1600255671.0,75.5,31.0,1,0
1600255971.0,75.6,31.0,1,0
1600256271.0,75.7,31.0,1,0
1600256571.0,76.9,30.9,1,0
1600256871.0,75.6,30.9,1,0
1600257171.0,75.9,30.9,1,0
1600257471.0,76.4,30.9,1,0
1600257772.0,76.0,30.8,1,0
1600258072.0,77.3,30.8,1,0
1600258372.0,76.9,30.8,1,0
1600258672.0,76.9,30.7,1,0
1600258972.0,76.8,30.7,1,0
1600259272.0,77.1,30.7,1,0
1600259572.0,77.7,30.7,1,0
1600259872.0,77.0,30.7,1,0
1600260172.0,77.1,30.6,1,0
1600260472.0,76.9,30.6,1,0
1600260772.0,77.6,30.6,1,0
1600261072.0,77.5,30.5,1,0
1600261372.0,78.1,30.5,1,0
1600261672.0,77.5,30.5,1,0
1600261972.0,78.2,30.5,1,0
1600262272.0,77.3,30.4,1,0
1600262572.0,77.9,30.4,1,0
1600262872.0,78.5,30.4,1,0
1600263172.0,77.9,30.4,1,0
1600263472.0,78.8,30.4,1,0
1600263772.0,78.3,30.4,1,0
1600264072.0,78.8,30.3,1,0
1600264372.0,78.9,30.3,1,0
1600264672.0,78.8,30.3,1,0
1600264972.0,79.1,30.2,1,0
1600265272.0,79.0,30.3,1,0
1600265572.0,79.0,30.2,1,0
1600265872.0,78.2,30.2,1,0
1600266172.0,78.7,30.2,1,0
1600266472.0,78.4,30.2,1,0
1600266772.0,78.5,30.2,1,0
1600267072.0,78.2,30.2,1,0
1600267372.0,78.9,30.2,1,0
1600267672.0,78.8,30.1,1,0
1600267972.0,79.4,30.1,1,0
1600268272.0,79.2,30.1,1,0
1600268572.0,78.7,30.1,1,0
1600268872.0,78.8,30.1,1,0
1600269172.0,78.5,30.1,1,0
1600269472.0,78.9,30.0,1,0
1600269772.0,78.9,30.0,1,0
1600270072.0,78.0,30.0,1,0
1600270372.0,79.1,30.0,1,0
1600270672.0,79.0,30.0,1,0
1600270972.0,78.8,30.0,1,0
1600271272.0,79.2,30.0,1,0
1600271572.0,79.3,30.0,1,0
1600271872.0,79.3,29.9,1,0
1600272172.0,79.3,29.9,1,0
1600272472.0,79.4,29.9,1,0
1600272772.0,79.3,29.9,1,0
1600273072.0,78.9,29.9,1,0
1600273372.0,78.9,29.9,1,0
1600273672.0,78.3,29.9,1,0
1600273972.0,78.4,29.9,1,0
1600274272.0,78.7,29.9,1,0
1600274572.0,79.1,29.9,1,0
1600274872.0,78.9,29.9,1,0
1600275172.0,78.9,29.9,1,0
1600275472.0,79.0,29.8,1,0
1600275772.0,79.0,29.8,1,1
1600276072.0,78.9,29.8,1,1
1600276372.0,78.1,29.8,1,1
1600276672.0,77.8,29.8,1,1
1600276972.0,78.6,29.8,1,1
1600277272.0,78.3,29.8,1,1
1600277572.0,78.4,29.8,1,1
1600277872.0,78.3,29.8,1,1
