"1,64",0.06468828022480011,2.8046250719975365
"2,64",0.05458013340830803,2.658278621174101
"3,64",0.06667523831129074,3.4184201369296034
"4,64",0.0603904202580452,2.727294067324061
"5,64",0.057371046394109726,2.7213643113148254
"6,64",0.070352703332901,3.6165567345999223
"7,64",0.06532026827335358,2.9354336600394353
"8,64",0.05601125210523605,2.7402164465921053
"9,64",0.05986624211072922,2.6709047647848356
"10,64",0.06490309536457062,2.9720167482268853
"mean,64",0.06201586797833443,2.9265110562983314
