timestamps,humidity,temperature,12HrsHighTemp,12HrsHighHumid
1600127484.0,95.6,30.2,1,0
1600127784.0,95.6,30.3,1,0
1600128084.0,95.4,30.4,1,0
1600128384.0,92.9,30.3,1,0
1600128684.0,92.7,29.9,1,0
1600128984.0,94.1,29.9,1,0
1600129284.0,94.7,30.1,1,0
1600129584.0,94.7,30.4,1,0
1600129884.0,92.2,30.5,1,0
1600130184.0,91.2,30.2,1,0
1600130484.0,93.1,30.3,1,0
1600130784.0,89.8,30.4,1,0
1600131084.0,90.0,30.5,1,0
1600131384.0,89.5,30.7,1,1
1600131684.0,84.1,30.9,1,1
1600131984.0,82.3,30.6,1,1
1600132284.0,84.2,29.7,1,1
1600132584.0,89.6,29.1,1,1
1600132884.0,90.6,28.8,1,1
1600133184.0,90.9,28.8,1,1
1600133484.0,90.0,29.0,1,1
1600133784.0,87.8,29.2,1,1
1600134084.0,86.8,29.5,1,1
1600134384.0,86.1,29.7,1,1
1600134684.0,84.0,30.0,1,1
1600134984.0,82.5,30.2,1,1
1600135284.0,81.3,30.4,1,1
1600135584.0,80.4,30.5,1,1
1600135884.0,79.0,30.7,1,1
1600136184.0,78.45,30.849999999999998,1,1
1600136484.0,77.9,31.0,1,1
1600136784.0,77.35,31.15,1,1
1600137084.0,76.8,31.299999999999997,1,1
1600137384.0,76.25,31.45,1,1
1600137684.0,75.69999999999999,31.599999999999998,1,1
1600137984.0,75.14999999999999,31.75,1,1
1600138284.0,74.6,31.9,1,1
1600138584.0,75.4,32.0,1,1
1600138884.0,73.4,32.1,1,1
1600139184.0,74.4,32.1,1,1
1600139484.0,72.2,32.0,1,1
1600139784.0,72.7,32.0,1,1
1600140084.0,73.5,32.0,1,1
1600140384.0,71.8,32.0,1,1
1600140684.0,74.0,32.1,1,1
1600140984.0,71.7,32.2,1,1
1600141284.0,69.9,32.4,1,1
1600141584.0,74.1,32.4,1,1
1600141884.0,72.9,32.5,1,1
1600142184.0,75.6,32.4,1,1
1600142484.0,70.7,32.5,1,1
1600142784.0,68.5,32.7,1,1
1600143084.0,70.2,32.8,1,1
1600143384.0,68.5,32.8,1,1
1600143684.0,69.7,33.0,1,1
1600143984.0,68.4,33.0,1,1
1600144284.0,69.7,33.3,1,1
1600144584.0,66.9,33.4,1,1
1600144884.0,68.4,33.6,1,1
1600145184.0,67.0,33.6,1,1
1600145484.0,68.2,33.8,1,1
1600145784.0,66.8,33.8,1,1
1600146084.0,68.1,34.0,1,1
1600146384.0,66.0,34.0,1,1
1600146684.0,65.0,34.0,1,1
1600146984.0,72.0,34.0,1,1
1600147284.0,73.6,33.5,1,1
1600147584.0,76.0,32.8,1,1
1600147884.0,77.0,32.4,1,1
1600148184.0,77.3,32.2,1,1
1600148484.0,77.0,32.1,1,1
1600148784.0,79.1,32.1,1,1
1600149084.0,79.44999999999999,31.950000000000003,1,1
1600149384.0,79.8,31.8,1,1
1600149684.0,80.3,32.0,1,1
1600149984.0,78.5,32.2,1,1
1600150284.0,77.2,32.3,1,1
1600150584.0,77.2,32.4,1,1
1600150884.0,76.1,32.6,1,1
1600151184.0,75.1,32.7,1,1
1600151484.0,76.6,32.8,1,1
1600151784.0,73.1,32.8,1,1
1600152084.0,74.7,32.8,1,1
1600152384.0,71.7,32.8,1,1
1600152684.0,74.3,32.6,1,1
1600152984.0,72.4,32.7,1,1
1600153284.0,73.9,32.5,1,1
1600153584.0,74.7,32.6,1,1
1600153885.0,74.0,32.4,1,1
1600154185.0,74.9,32.4,1,1
1600154485.0,74.1,32.3,1,1
1600154785.0,76.4,32.2,1,1
1600155085.0,73.8,32.3,1,1
1600155385.0,74.7,32.1,1,1
1600155685.0,74.6,32.05,1,1
1600155985.0,74.5,32.0,1,1
1600156285.0,74.83333333333333,31.9,1,1
1600156585.0,75.16666666666667,31.8,1,1
1600156885.0,75.5,31.7,1,1
1600157185.0,73.3,31.9,1,1
1600157485.0,72.3,32.5,1,1
1600157785.0,70.7,33.0,1,1
1600158085.0,70.8,33.3,1,1
1600158385.0,69.6,33.5,1,1
1600158685.0,69.3,33.5,1,1
1600158985.0,68.8,33.5,1,1
1600159285.0,69.2,33.5,1,1
1600159585.0,69.2,33.3,1,1
1600159885.0,70.0,33.2,1,1
1600160185.0,69.7,33.1,1,1
1600160485.0,69.5,32.9,1,1
1600160785.0,70.1,32.7,1,1
1600161085.0,70.6,32.5,1,1
1600161385.0,71.5,32.3,1,1
1600161685.0,71.5,32.1,1,1
1600161985.0,71.5,32.0,1,1
1600162285.0,72.3,31.7,1,1
1600162585.0,72.6,31.5,1,1
1600162885.0,72.9,31.3,1,1
1600163185.0,73.9,31.1,1,1
1600163485.0,74.9,30.9,1,1
1600163785.0,75.5,30.6,1,1
1600164085.0,77.7,30.5,1,1
1600164385.0,77.93061224489796,30.485714285714284,1,1
1600164685.0,78.16122448979593,30.47142857142857,1,1
1600164985.0,78.39183673469388,30.457142857142856,1,1
1600165285.0,78.62244897959184,30.442857142857143,1,1
1600165585.0,78.85306122448979,30.428571428571427,1,1
1600165885.0,79.08367346938776,30.414285714285715,1,1
1600166185.0,79.31428571428572,30.4,1,1
1600166485.0,79.54489795918367,30.385714285714286,1,1
1600166785.0,79.77551020408164,30.37142857142857,1,1
1600167085.0,80.0061224489796,30.357142857142858,1,1
1600167385.0,80.23673469387755,30.34285714285714,1,1
1600167685.0,80.4673469387755,30.32857142857143,1,1
1600167985.0,80.69795918367348,30.314285714285713,1,1
1600168285.0,80.92857142857143,30.3,1,1
1600168585.0,81.15918367346939,30.285714285714285,1,1
1600168885.0,81.38979591836735,30.271428571428572,1,1
1600169185.0,81.62040816326531,30.257142857142856,1,1
1600169485.0,81.85102040816327,30.242857142857144,1,1
1600169785.0,82.08163265306122,30.228571428571428,1,1
1600170085.0,82.31224489795919,30.214285714285715,1,1
1600170385.0,82.54285714285714,30.2,1,1
1600170685.0,82.7734693877551,30.185714285714287,1,1
1600170985.0,83.00408163265307,30.17142857142857,1,1
1600171285.0,83.23469387755102,30.15714285714286,1,1
1600171585.0,83.46530612244898,30.142857142857142,1,1
1600171885.0,83.69591836734693,30.12857142857143,1,1
1600172185.0,83.9265306122449,30.114285714285714,1,1
1600172485.0,84.15714285714286,30.1,1,1
1600172785.0,84.38775510204081,30.085714285714285,1,1
1600173085.0,84.61836734693878,30.071428571428573,1,1
1600173385.0,84.84897959183674,30.057142857142857,1,1
1600173685.0,85.07959183673469,30.042857142857144,1,1
1600173985.0,85.31020408163265,30.02857142857143,1,1
1600174285.0,85.54081632653062,30.014285714285716,1,1
1600174585.0,85.77142857142857,30.0,1,1
1600174885.0,86.00204081632653,29.985714285714288,1,1
1600175185.0,86.23265306122448,29.97142857142857,1,1
1600175485.0,86.46326530612245,29.95714285714286,1,1
1600175785.0,86.6938775510204,29.942857142857143,1,1
1600176085.0,86.92448979591836,29.92857142857143,1,1
1600176385.0,87.15510204081633,29.914285714285715,1,1
1600176685.0,87.38571428571429,29.900000000000002,1,1
1600176985.0,87.61632653061224,29.885714285714286,1,1
1600177285.0,87.84693877551021,29.871428571428574,1,1
1600177585.0,88.07755102040817,29.857142857142858,1,1
1600177885.0,88.30816326530612,29.842857142857145,1,1
1600178185.0,88.53877551020408,29.82857142857143,1,1
1600178485.0,88.76938775510204,29.814285714285717,1,1
1600178785.0,89.0,29.8,1,1
1600179085.0,88.73333333333333,29.766666666666666,1,1
1600179385.0,88.46666666666667,29.733333333333334,1,1
1600179685.0,88.2,29.7,1,1
1600179985.0,88.4,29.7,1,1
1600180285.0,88.6,29.7,1,1
1600180585.0,88.16666666666666,29.7,1,1
1600180885.0,87.73333333333333,29.7,1,1
1600181185.0,87.3,29.7,1,1
1600181485.0,87.37,29.689999999999998,1,1
1600181785.0,87.44,29.68,1,1
1600182085.0,87.50999999999999,29.67,1,1
1600182385.0,87.58,29.66,1,1
1600182685.0,87.65,29.65,1,1
1600182985.0,87.72,29.64,1,1
1600183285.0,87.78999999999999,29.630000000000003,1,1
1600183585.0,87.86,29.62,1,1
1600183885.0,87.93,29.61,1,1
1600184185.0,88.0,29.6,1,1
1600184485.0,88.6,29.5,1,1
1600184785.0,88.225,29.5,1,1
1600185085.0,87.85,29.5,1,1
1600185385.0,87.475,29.5,1,1
1600185685.0,87.1,29.5,1,1
1600185985.0,87.13333333333333,29.5,1,1
1600186285.0,87.16666666666666,29.5,1,1
1600186585.0,87.19999999999999,29.5,1,1
1600186885.0,87.23333333333333,29.5,1,1
1600187185.0,87.26666666666667,29.5,1,1
1600187485.0,87.3,29.5,1,1
1600187785.0,87.33333333333333,29.5,1,1
1600188085.0,87.36666666666666,29.5,1,1
1600188385.0,87.39999999999999,29.5,1,1
1600188685.0,87.43333333333332,29.5,1,1
1600188985.0,87.46666666666667,29.5,1,1
1600189285.0,87.5,29.5,1,1
1600189585.0,87.53333333333333,29.5,1,1
1600189885.0,87.56666666666666,29.5,1,1
1600190185.0,87.6,29.5,1,1
1600190485.0,87.63333333333333,29.5,1,1
1600190785.0,87.66666666666667,29.5,1,1
1600191085.0,87.7,29.5,1,1
1600191385.0,87.73333333333333,29.5,1,1
1600191685.0,87.76666666666667,29.5,1,1
1600191985.0,87.8,29.5,1,1
1600192285.0,87.83333333333333,29.5,1,1
1600192585.0,87.86666666666666,29.5,1,1
1600192885.0,87.9,29.5,1,1
1600193185.0,87.93333333333334,29.5,1,1
1600193485.0,87.96666666666667,29.5,1,1
1600193785.0,88.0,29.5,1,1
1600194085.0,88.0,29.45,1,1
1600194385.0,88.0,29.4,1,1
1600194685.0,87.875,29.4,1,1
1600194985.0,87.75,29.4,1,1
1600195285.0,87.625,29.4,1,1
1600195585.0,87.5,29.4,1,1
1600195885.0,87.45714285714286,29.385714285714286,1,1
1600196185.0,87.41428571428571,29.37142857142857,1,1
1600196485.0,87.37142857142857,29.357142857142858,1,1
1600196785.0,87.32857142857144,29.34285714285714,1,1
1600197085.0,87.28571428571429,29.32857142857143,1,1
1600197385.0,87.24285714285715,29.314285714285713,1,1
1600197685.0,87.2,29.3,1,1
1600197985.0,87.15,29.3,1,1
1600198285.0,87.1,29.3,1,1
1600198585.0,87.0,29.266666666666666,1,1
1600198885.0,86.89999999999999,29.233333333333334,1,1
1600199185.0,86.8,29.2,1,1
1600199485.0,86.65,29.175,1,1
1600199785.0,86.5,29.15,1,1
1600200085.0,86.35,29.125,1,1
1600200385.0,86.2,29.1,1,1
1600200685.0,86.12857142857143,29.085714285714285,1,1
1600200985.0,86.05714285714286,29.071428571428573,1,1
1600201285.0,85.9857142857143,29.057142857142857,1,1
1600201585.0,85.91428571428571,29.042857142857144,1,1
1600201885.0,85.84285714285714,29.02857142857143,1,1
1600202185.0,85.77142857142857,29.014285714285716,1,1
1600202485.0,85.7,29.0,1,1
1600202785.0,85.6,29.0,1,1
1600203085.0,86.1,29.0,1,1
1600203385.0,86.05,29.0,1,1
1600203685.0,86.0,29.0,1,1
1600203985.0,85.94999999999999,29.0,1,1
1600204285.0,85.89999999999999,29.0,1,1
1600204585.0,85.85,29.0,1,1
1600204885.0,85.8,29.0,1,1
1600205185.0,85.75,28.95,1,1
1600205485.0,85.7,28.9,1,1
1600205785.0,85.4,28.9,1,1
1600206085.0,85.1,28.9,1,1
1600206385.0,84.8,28.9,1,1
1600206685.0,85.23333333333333,28.9,1,1
1600206985.0,85.66666666666666,28.9,1,1
1600207285.0,86.1,28.9,1,1
1600207585.0,85.8,28.9,1,1
1600207885.0,84.6,28.9,1,1
1600208185.0,85.3,29.0,1,1
1600208485.0,85.5,29.0,1,1
1600208785.0,85.1,29.0,1,1
1600209085.0,85.2,29.1,1,1
1600209385.0,85.4,29.1,1,1
1600209685.0,85.2,29.2,1,1
1600209985.0,85.2,29.3,1,1
1600210285.0,84.6,29.4,1,1
1600210585.0,84.3,29.6,1,1
1600210885.0,84.0,29.7,1,1
1600211185.0,83.3,29.8,1,1
1600211485.0,83.0,30.1,1,1
1600211785.0,81.7,30.2,1,1
1600212085.0,82.2,30.4,1,1
1600212385.0,80.8,30.6,1,1
1600212686.0,80.5,30.8,1,1
1600212986.0,79.3,31.1,1,1
1600213286.0,79.0,31.4,1,1
1600213586.0,78.7,31.6,1,1
1600213886.0,78.9,31.8,1,1
1600214186.0,77.9,32.0,1,1
1600214486.0,77.0,32.2,1,1
1600214786.0,70.2,32.3,1,1
1600215086.0,70.2,32.25,1,1
1600215386.0,70.2,32.2,1,1
1600215686.0,70.2,32.3,1,1
1600215986.0,70.1,32.4,1,1
1600216286.0,69.3,32.4,1,1
1600216586.0,68.8,32.6,1,1
1600216886.0,68.6,32.7,1,1
1600217186.0,67.8,32.9,1,1
1600217486.0,67.5,33.1,1,1
1600217786.0,67.1,33.3,1,1
1600218086.0,66.0,33.5,1,1
1600218386.0,69.3,33.5,1,1
1600218686.0,68.56666666666666,33.43333333333333,1,1
1600218986.0,67.83333333333333,33.36666666666667,1,1
1600219286.0,67.1,33.3,1,1
1600219586.0,68.0,33.1,1,1
1600219886.0,70.4,33.1,1,1
1600220186.0,67.9,33.2,1,1
1600220486.0,70.8,33.1,1,1
1600220786.0,70.5,33.1875,1,1
1600221086.0,70.2,33.275,1,1
1600221386.0,69.9,33.3625,1,1
1600221686.0,69.6,33.45,1,1
1600221986.0,69.3,33.5375,1,1
1600222286.0,69.0,33.625,1,1
1600222586.0,68.7,33.7125,1,1
1600222886.0,68.4,33.8,1,1
1600223186.0,66.7,33.7,1,1
1600223486.0,67.0,33.6,1,1
1600223786.0,67.4,33.6,1,1
1600224086.0,67.0,33.6,1,1
1600224386.0,67.9,33.6,1,1
1600224686.0,69.3,33.3,1,1
1600224986.0,69.25,33.3,1,1
1600225286.0,69.2,33.3,1,1
1600225586.0,69.33333333333334,33.266666666666666,1,1
1600225886.0,69.46666666666667,33.233333333333334,1,1
1600226186.0,69.6,33.2,1,1
1600226486.0,69.73333333333333,33.166666666666664,1,1
1600226786.0,69.86666666666667,33.13333333333333,1,1
1600227086.0,70.0,33.1,1,1
1600227386.0,69.0,33.3,1,1
1600227686.0,65.5,33.6,1,1
1600227986.0,69.4,33.6,1,1
1600228286.0,70.5,33.2,1,1
1600228586.0,73.2,32.7,1,1
1600228886.0,75.0,32.45,1,1
1600229186.0,76.8,32.2,1,1
1600229486.0,76.6,31.8,1,1
1600229786.0,75.94999999999999,31.991666666666667,1,1
1600230086.0,75.3,32.18333333333334,1,1
1600230386.0,74.64999999999999,32.375,1,1
1600230686.0,74.0,32.56666666666667,1,1
1600230986.0,73.35,32.75833333333333,1,1
1600231286.0,72.69999999999999,32.95,1,1
1600231586.0,72.05,33.141666666666666,1,1
1600231886.0,71.39999999999999,33.333333333333336,1,1
1600232186.0,70.75,33.525,1,1
1600232486.0,70.1,33.71666666666667,1,1
1600232786.0,69.45,33.90833333333333,1,1
1600233086.0,68.8,34.1,1,1
1600233386.0,70.0,34.1,1,1
1600233686.0,68.7,34.1,1,1
1600233986.0,70.4,34.2,1,1
1600234286.0,68.3,34.3,1,1
1600234586.0,67.65,34.3,1,1
1600234886.0,67.0,34.3,1,1
1600235186.0,69.0,34.2,1,1
1600235486.0,68.1,33.9,1,1
1600235786.0,69.2,33.8,1,1
1600236086.0,69.2,33.6,1,1
1600236386.0,72.4,33.5,1,1
1600236686.0,69.9,33.3,1,1
1600236986.0,72.1,33.3,1,1
1600237286.0,69.1,33.4,1,1
1600237586.0,71.5,33.4,1,0
1600237886.0,69.8,33.3,1,0
1600238186.0,72.1,33.2,1,0
1600238486.0,69.1,33.3,1,0
1600238786.0,71.0,33.2,1,0
1600239086.0,69.3,33.2,1,0
1600239386.0,71.3,33.1,1,0
1600239686.0,70.3,33.1,1,0
1600239986.0,72.5,33.0,1,0
1600240286.0,70.4,32.9,1,0
1600240586.0,71.5,32.7,1,0
1600240886.0,70.3,32.7,1,0
1600241186.0,72.5,32.6,1,0
1600241487.0,69.6,32.6,1,0
1600241787.0,72.1,32.5,1,0
1600242087.0,70.4,32.4,1,0
1600242387.0,72.1,32.2,1,0
1600242687.0,70.0,32.2,1,0
1600242987.0,70.2,32.1,1,0
1600243287.0,68.3,32.1,1,0
1600243587.0,67.5,32.4,1,0
1600243887.0,66.0,33.1,1,0
1600244187.0,64.2,33.6,1,0
1600244487.0,63.7,34.0,1,0
1600244787.0,63.4,34.3,1,0
1600245087.0,61.1,34.4,1,0
1600245387.0,61.2,34.3,1,0
1600245687.0,63.1,33.9,1,0
1600245987.0,63.8,33.7,1,0
1600246287.0,64.23125,33.609375,1,0
1600246587.0,64.6625,33.518750000000004,1,0
1600246887.0,65.09375,33.428125,1,0
1600247187.0,65.52499999999999,33.337500000000006,1,0
1600247487.0,65.95625,33.246875,1,0
1600247787.0,66.3875,33.15625,1,0
1600248087.0,66.81875,33.065625000000004,1,0
1600248387.0,67.25,32.975,1,0
1600248687.0,67.68124999999999,32.884375000000006,1,0
1600248987.0,68.1125,32.79375,1,0
1600249287.0,68.54374999999999,32.703125,1,0
1600249587.0,68.975,32.612500000000004,1,0
1600249887.0,69.40625,32.521875,1,0
1600250187.0,69.83749999999999,32.43125,1,0
1600250487.0,70.26875,32.340625,1,0
1600250787.0,70.69999999999999,32.25,1,0
1600251087.0,71.13125,32.159375000000004,1,0
1600251387.0,71.5625,32.06875,1,0
1600251687.0,71.99374999999999,31.978125000000002,1,0
1600251987.0,72.425,31.887500000000003,1,0
1600252287.0,72.85624999999999,31.796875,1,0
1600252587.0,73.2875,31.70625,1,0
1600252887.0,73.71875,31.615625,1,0
1600253187.0,74.14999999999999,31.525000000000002,1,0
1600253487.0,74.58125,31.434375000000003,1,0
1600253787.0,75.01249999999999,31.34375,1,0
1600254087.0,75.44375,31.253125,1,0
1600254387.0,75.875,31.1625,1,0
1600254687.0,76.30624999999999,31.071875000000002,1,0
1600254987.0,76.7375,30.981250000000003,1,0
1600255287.0,77.16874999999999,30.890625,1,0
1600255587.0,77.6,30.8,1,0
1600255887.0,78.2,30.8,1,0
1600256187.0,77.2,30.7,1,0
1600256487.0,78.2,30.7,1,0
1600256787.0,78.0,30.7,1,0
1600257087.0,78.1,30.7,1,0
1600257387.0,78.1,30.7,1,0
1600257687.0,78.0,30.6,1,0
1600257987.0,78.5,30.6,1,0
1600258287.0,78.4,30.6,1,0
1600258587.0,78.9,30.6,1,0
1600258887.0,79.1,30.5,1,0
1600259187.0,78.6,30.5,1,0
1600259487.0,78.5,30.5,1,0
1600259787.0,79.2,30.4,1,0
1600260087.0,79.1,30.4,1,0
1600260387.0,78.7,30.4,1,0
1600260687.0,79.3,30.4,1,0
1600260987.0,79.2,30.3,1,0
1600261287.0,79.1,30.3,1,0
1600261587.0,79.4,30.3,1,0
1600261887.0,79.6,30.3,1,0
1600262187.0,79.4,30.3,1,0
1600262487.0,79.4,30.2,1,0
1600262787.0,79.7,30.2,1,0
