"1,256",0.04953061789274216,2.758628741785972
"2,256",0.05655266344547272,2.923143135942225
"3,256",0.055594976991415024,2.920226042384995
"4,256",0.0540202297270298,2.824734930135016
"5,256",0.05488711595535278,3.0555434364469156
"6,256",0.04987058416008949,2.8700948577017886
"7,256",0.05595581233501434,3.057312608696227
"8,256",0.05855477228760719,2.8492256660114617
"9,256",0.05032769963145256,2.6911625607440652
"10,256",0.054986774921417236,2.876874105073218
"mean,256",0.054028124734759334,2.882694608492188
