"1,512",0.04731275141239166,2.5988607965223283
"2,512",0.05680296570062637,3.188313204128845
"3,512",0.054060544818639755,3.011481797752659
"4,512",0.048628345131874084,2.5635480490168208
"5,512",0.05965007096529007,3.107542458438046
"6,512",0.044304315000772476,2.6777503491235803
"7,512",0.050200942903757095,2.607000279989857
"8,512",0.04611814394593239,2.6360297331266263
"9,512",0.045349206775426865,2.620813815038458
"10,512",0.0467948243021965,2.668551800887839
"mean,512",0.04992221109569073,2.7679892284025067
