"1,64",0.04705938324332237,2.4717901556620814
"2,64",0.06938903778791428,2.834035352677964
"3,64",0.06312710791826248,3.24169833604217
"4,64",0.061164312064647675,2.829732225568323
"5,64",0.06665259599685669,3.123314243368511
"6,64",0.05296427011489868,2.674021600819454
"7,64",0.0659826248884201,3.2963397152334966
"8,64",0.055772919207811356,2.6789240677307973
"9,64",0.057895563542842865,2.8517847442996547
"10,64",0.05926358699798584,2.6559331859670863
"mean,64",0.05992714017629623,2.8657573627369537
