"1,64",0.08063305914402008,2.84422725135323
"2,64",0.10175121575593948,3.377343671206715
"3,64",0.054987113922834396,2.7257305844440114
"4,64",0.07819454371929169,2.9048696616239953
"5,64",0.06439419090747833,2.973445560416982
"6,64",0.062833771109581,2.767238293275048
"7,64",0.05815291777253151,2.7675622057233307
"8,64",0.055473193526268005,2.624960431251087
"9,64",0.05266641452908516,2.594465527300789
"10,64",0.06325922161340714,2.9684921228973837
"mean,64",0.06723456420004367,2.8548335309492567
