"1,256",0.08132892102003098,3.600201899116473
"2,256",0.049108147621154785,2.834913391021748
"3,256",0.05060815066099167,2.8408281875064536
"4,256",0.0555172897875309,2.797714355775655
"5,256",0.04959709942340851,2.798096871736624
"6,256",0.0506107471883297,2.7243059528281846
"7,256",0.05167417600750923,2.9341465936453033
"8,256",0.04906604066491127,2.6057536620727726
"9,256",0.054073773324489594,2.577406716910023
"10,256",0.05586961656808853,3.0168090241263825
"mean,256",0.05474539622664452,2.8730176654739616
