"1,512",0.05230683088302612,2.620963150826115
"2,512",0.051361311227083206,2.7070710291759763
"3,512",0.05242682993412018,2.7406620842626253
"4,512",0.05697757750749588,2.7457725083500333
"5,512",0.05274771898984909,2.703096316566927
"6,512",0.056051380932331085,2.8169373133039657
"7,512",0.05432475358247757,2.8020054218580883
"8,512",0.048845138400793076,2.833728275784979
"9,512",0.05419453606009483,2.709598116961814
"10,512",0.04753384366631508,2.61117993433573
"mean,512",0.05267699211835861,2.729101415142625
