"1,128",0.06030423194169998,2.7323218190527085
"2,128",0.05664631351828575,2.6232964939372083
"3,128",0.058879874646663666,2.7102679784594206
"4,128",0.054410550743341446,2.618891956623881
"5,128",0.062284111976623535,2.7423820434815678
"6,128",0.057125940918922424,2.6348241179069563
"7,128",0.05569644272327423,2.539789776874908
"8,128",0.061969880014657974,2.755616675710121
"9,128",0.05787506327033043,2.6234016951613492
"10,128",0.04369648918509483,2.743747810386596
"mean,128",0.056888889893889426,2.672454036759472
